wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-E,SRVCHP_SBORC,R1233zd(E),R134a,0.4355295693368744,40.49270247247302,0.1533809757959099,115.62846403623477,71.69640637861474,43.932057657620035,65.0,5.0,11.991381972620683,10.242163880985677,2.5643364777217106,7.655991799094936,0.7813038216450692,0.8119348300953406,0.7055904283272286,0.45764410160889646,110.62846403623477,0.648082814881454
DC-E,SRVCHP_SBORC,R1233zd(E),R134a,0.25677965785889423,44.91574833317082,0.14172301813158994,118.85565636854489,79.56023460520476,39.29542176334013,65.0,5.0,19.784525926073314,5.616947732845691,7.38545284335276,6.857063957330169,0.6525409519318219,0.6707016237716691,0.6792644487874174,0.47301695924721476,113.85565636854489,0.6987815725875962
DC-E,SRVCHP_SBORC,R1233zd(E),R134a,0.43778579145834445,44.40759529003217,0.1384664958240249,120.48611178104505,78.72430051989906,41.76181126114599,65.0,5.0,10.496769594008573,5.05755561255791,1.944102030833684,26.214146567095735,0.8189090315493663,0.7915625662482646,0.6734183098772533,0.48045700842577066,115.48611178104505,0.681677643361617
DC-E,SRVCHP_SBORC,R1233zd(E),R134a,0.10408462873149306,45.263097950464804,0.030208377506113295,104.62549791121054,79.69783264959918,24.927665261611367,65.0,5.0,10.853389347516575,7.014881074500918,4.37087562183652,8.862444554580987,0.7261133128758221,0.6589093591135317,0.6913831462898958,0.39774454072516724,99.62549791121054,0.7999742467598853
DC-E,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.4892499372368078,32.947452831333095,0.20362902206511746,115.66050216353258,58.452875608433594,57.20762655509899,65.0,5.0,14.59836269302312,6.460663041612177,8.149732036831892,12.571265589364925,0.7987653081347649,0.8092295821113834,0.6138963804191071,0.45780112301195947,110.66050216353258,0.5282180585269054
DC-E,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.41079699391186925,39.19236738307637,0.22903550716569623,126.59327830601832,69.75728568592248,56.83599262009584,65.0,5.0,19.423529584993233,4.38159360525372,6.787047242486545,5.277258743451043,0.7494352408038678,0.7711146431549682,0.676362333673509,0.5065516709813862,121.59327830601832,0.5736936009765419
DC-E,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.47833022556813176,20.36813633136033,0.2592457597585391,120.62032502686971,36.36595659041037,84.25436843645934,65.0,5.0,18.772295763170085,4.160514230042814,6.560328002667095,11.721197941443048,0.7875209485676107,0.766174197047937,0.7379110944860655,0.4810600991992002,115.62032502686971,0.3145290984258958
DC-E,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.44648497229042233,38.784740260573045,0.22296242725272555,123.85761051930294,68.95373911102953,54.9038714082734,65.0,5.0,18.939741718512078,10.969361405539903,6.919614253120734,27.785735674581712,0.8461142927502574,0.7629610415154043,0.5899884282244653,0.495194293929914,118.85761051930294,0.5801373493019295
DC-E,SRVCHP_SRORC,R1233zd(E),R1234ze(E),0.6245105202405574,21.20706743982437,0.16607204559446015,95.95553832009834,37.42321390114218,58.532324418956165,65.0,5.0,10.781961628511372,3.1473844568677167,6.114239909740435,24.03324600365856,0.7564147060694452,0.8472174945183426,0.6709754683765994,0.3403370360049656,90.95553832009834,0.41144513673746036
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.5989120560589569,18.78730351218651,0.2590509604971528,104.30839562750073,33.30674249312453,71.0016531343762,65.0,5.0,17.324602685417183,9.374765040633253,7.66048611062346,27.185601213282155,0.7860033510942642,0.8385070522412176,0.6130032208294403,0.3958214749027256,99.30839562750073,0.33538697592151157
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.5988209883492794,29.37703961153739,0.21015542112396357,112.91903741801161,52.108185887032164,60.81085153097945,65.0,5.0,12.72944883496217,12.167839022880594,8.967615042317615,20.919713931766545,0.8447613146403562,0.8461118272847485,0.5537746867020767,0.444027657811688,107.91903741801161,0.4828451692466203
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.48044086262050323,39.1743303922852,0.1965781051014005,122.27964541005315,69.58972551688203,52.68991989317112,65.0,5.0,13.120957006319212,5.457650449500613,5.65297326318108,18.312769893945486,0.7522161620690743,0.7821343262583129,0.729653025896535,0.4884022731291714,117.27964541005315,0.5933657564666958
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.5750119295114842,39.24334125517421,0.17483836250766863,127.18803011483251,69.86593681660813,57.32209329822439,65.0,5.0,8.908748298788277,4.317730129149802,7.023455857533124,16.000557473751925,0.8271771021796122,0.7863531373240372,0.7315535899216612,0.5089535370722329,122.18803011483251,0.571790352548838
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.6740442912766788,21.286779674563892,0.10288518831645876,99.74075598604098,37.627167545339674,62.11358844070131,65.0,5.0,5.640484560799579,4.46772833283369,9.585887029699126,10.39440110703869,0.7977224434902062,0.8053974302507196,0.628113695564646,0.3666928306035436,94.74075598604098,0.39715924950908804
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.42007388157317466,43.68785203032699,0.2172353233725349,125.69509950285098,77.63882336517426,48.05627613767672,65.0,5.0,17.10686536022378,12.476762996504378,7.198841813591357,25.227905483643394,0.6621222887785163,0.8136581248065919,0.7398695957423528,0.5028795680425888,120.69509950285098,0.6432640901326763
DC-E,SRVCHP_SRORC,R1233zd(E),R227ea,0.5593226374640154,31.045620699935906,0.2310744436496991,116.76124410102126,55.13706310038175,61.62418100063951,65.0,5.0,14.506989794743971,8.764037600820505,6.5787377853997295,18.392775119046256,0.8121841894418713,0.8345027927517995,0.6025084665202597,0.46314126616409307,111.76124410102126,0.4933468980583576
DC-E,SRVCHP_SRORC,R1233zd(E),R134a,0.4893261514557491,32.52953996101609,0.23629942761867856,115.26815461318392,57.708090038118115,57.56006457506581,65.0,5.0,18.319576899935786,11.629588753623759,8.776089591621618,20.975886782531155,0.792493669092255,0.8223691660139925,0.7280993166588372,0.4558719132420644,110.26815461318392,0.5233432103815983
DC-E,SRVCHP_SRORC,R1233zd(E),R134a,0.45700742029730873,32.729676693826576,0.2114448724797933,116.51176439383792,58.092594502445046,58.419169891392876,65.0,5.0,17.104744301446836,3.2501296050994912,6.705096284869588,28.449805295506685,0.7885636508832595,0.7591105421556561,0.6691894819168008,0.46194017890263456,111.51176439383792,0.5209548500844563
DC-E,SRVCHP_SRORC,R1233zd(E),R134a,0.6908460985216813,14.271443645476367,0.11964954717646986,94.95123934603994,25.23167120592563,69.71956814011432,65.0,5.0,6.759490596599053,4.840264738237622,8.592076025395176,14.407362056286852,0.7708465536453057,0.795777499165325,0.6361897453605473,0.3329719475105657,89.95123934603994,0.28050387509237185
