eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,fluid_hp,fluid_he,position,T_hp_cs,T_he_cs
0.3380224757622221,26.96208645482336,0.19904318671758675,112.44925965785848,47.84992338509197,13.132553483375393,4.040335518363138,1.8850397899723599,26.900040466354305,0.7644967081194729,0.7977809601826079,0.5246544313402063,R1233zd(E),R227ea,position3,60.0,15.0
0.3962513263197195,24.320429402092405,0.14922679352641127,100.43334278642972,42.961721683721976,9.200800858404394,8.762795283925831,0.6984933982116869,40.56608648205235,0.7785326286912334,0.7732787274319569,0.45066830384632134,R1233zd(E),R227ea,position3,60.0,15.0
0.04817520953308126,39.199634175109274,0.02511952324614744,100.83678783068885,68.99286954658152,14.880407077231805,8.710222615599143,0.7693372895952428,43.43209217830865,0.7718839519566514,0.7882451165590861,0.4970738175984455,R1233zd(E),R227ea,position3,60.0,15.0
0.3475314700901782,38.44861167250977,0.12620247212998248,116.51286310723307,68.13764536303572,6.794596808311299,9.439355028729919,0.9316262482180988,49.742218831444816,0.7685851858894522,0.7641106322315172,0.49231819297359086,R1233zd(E),R227ea,position3,60.0,15.0
0.3424806060394442,32.99354964080901,0.14191641382395226,108.53003245810794,58.34703747590405,8.571732163147471,12.442192921136915,1.0445344533457073,44.83089139700841,0.7277650044325025,0.7914470375998778,0.5445278869778449,R1233zd(E),R227ea,position3,60.0,15.0
0.4356478691503392,15.766721361515062,0.03675406514294492,78.3443601014525,27.656539582431904,2.2830674975075897,6.329092583640927,1.6066042731578054,21.226216198186698,0.7444088278931622,0.7978038485064184,0.48705218507419673,R1233zd(E),R227ea,position3,60.0,15.0
0.3301958329225826,33.66853984850974,0.1692367078919156,116.44696299903947,59.74121780704309,10.310697879391853,7.9184589875624285,1.1811624629200954,32.193647139591555,0.7589239528832201,0.7693137363436968,0.48063699103531843,R1233zd(E),R227ea,position3,60.0,15.0
0.342692602420113,26.61887301294849,0.18452215805162386,111.63006501820735,47.22813103284955,13.238105449068026,9.958514748551387,1.2898724921801992,42.398026677034096,0.7817856870999876,0.710413322328631,0.5220126186919956,R1233zd(E),R227ea,position3,60.0,15.0
0.42283201166268186,22.894888505535295,0.028321691383248727,103.05686782153498,40.509769679508196,1.0391822806742899,4.084995665045014,0.8677442712799441,36.854730925719956,0.7207986568431672,0.7709423601397599,0.5406497352448418,R1233zd(E),R227ea,position3,60.0,15.0
0.38049537290334595,24.450852588524803,0.04226911937473656,96.7439121743183,43.11940094176145,1.996527982265971,8.110934464874145,0.5000116227631509,39.85913800137357,0.7288234304993068,0.7826097440104787,0.4559123367381171,R1233zd(E),R227ea,position3,60.0,15.0
0.3669830268077256,31.60812009473298,0.16620332150435047,111.25599267879403,55.98665041649081,10.152307438388972,4.004559598314971,2.855948543293943,47.43065885724195,0.7738939309964779,0.7771251264332745,0.47706630114193516,R1233zd(E),R227ea,position3,60.0,15.0
0.3629799335808033,32.6221946620491,0.1772368700870045,113.44496528241385,57.823214262436615,11.229284975916908,3.705851848070317,1.2806740827260605,49.13774108467685,0.7849032900035139,0.7702097910291654,0.47584035763160565,R1233zd(E),R227ea,position3,60.0,15.0
0.328182234780446,39.01737828786571,0.054070079927868164,120.53537269137416,69.25952515978113,1.845730532622529,6.737061521251332,2.716499949229663,33.2694856302655,0.7043289271135359,0.7792768966610484,0.5281740485619856,R1233zd(E),R227ea,position3,60.0,15.0
0.3593565655881773,22.93477808925612,0.2043704324350271,118.48783187329954,40.87109164183618,11.730610994768774,6.874405904380569,2.5872454561575484,38.81200171526129,0.7148578934456514,0.7719946844470006,0.5179901081725709,R245fa,R1234ze(E),position3,60.0,15.0
0.39843853666581563,19.265844454796298,0.06751870804944161,101.13988538805833,34.099563637848526,2.539710632897567,13.849511639978969,2.043713346564025,30.0155940778863,0.7825652446224436,0.7983884614656668,0.49798389101065743,R245fa,R1234ze(E),position3,60.0,15.0
0.28812062288278395,39.183372277599176,0.04875616267666985,118.93362331002334,69.50153504663822,1.9055385568544319,13.444484175700318,1.5584080044108577,37.904055053443095,0.7372798532162275,0.7203567288609549,0.5381171947812422,R245fa,R227ea,position3,60.0,15.0
0.3994990387801728,22.481902287842672,0.03564426950186265,93.90482027309173,39.6209262026104,1.6691747139091653,3.3627636225718476,0.6516827337138545,27.31217086383335,0.7282334941430152,0.7805647287239984,0.5107153009210641,R245fa,R227ea,position3,60.0,15.0
0.43394437261786106,15.766721361515062,0.036758992945828906,78.3443601014525,27.656539582431904,2.2830674975075897,6.329092583640927,1.6066042731578054,21.226216198186698,0.7444088278931622,0.7978038485064184,0.48705218507419673,R245fa,R227ea,position3,60.0,15.0
0.42021254327546287,22.894888505535295,0.02834638148639478,103.05686782153498,40.509769679508196,1.0391822806742899,4.084995665045014,0.8677442712799441,36.854730925719956,0.7207986568431672,0.7709423601397599,0.5406497352448418,R245fa,R227ea,position3,60.0,15.0
0.3801531658094289,24.450852588524803,0.042271682597734526,96.7439121743183,43.11940094176145,1.996527982265971,8.110934464874145,0.5000116227631509,39.85913800137357,0.7288234304993068,0.7826097440104787,0.4559123367381171,R245fa,R227ea,position3,60.0,15.0
0.9976648406456685,20.971145583208173,0.2866684137181696,111.63345008871175,37.27723215521638,8.772570266181763,6.472874964610289,2.4502557103664233,16.055855638632327,0.78950381791434,0.763134327758999,0.5170929130420341,R1233zd(E),R1234ze(E),position4,100.0,15.0
0.8923524423715351,18.116122655469784,0.2905312606893375,112.45384669067242,32.24700265814896,9.932443941901882,4.490164881054403,1.643524903956438,17.8301816336231,0.71814203317723,0.7728891428828547,0.5288756275938692,R1233zd(E),R1234ze(E),position4,100.0,15.0
0.7690196145355094,22.496019651859143,0.25458489304120363,110.18300539617198,39.940070283342706,15.271042173376244,6.185114582074477,2.3537478345663407,23.101599006748813,0.7516835110516922,0.7310012954953709,0.5224019443825815,R1233zd(E),R1234ze(E),position4,100.0,15.0
0.9904377897712267,16.99187553851522,0.290796330885811,114.78053302632509,30.291268566888927,3.4455706655254046,6.708410212023095,2.260813992253312,27.578525814149593,0.7124476103642872,0.7507719099683222,0.49593858961680753,R1233zd(E),R1234ze(E),position4,100.0,15.0
0.9696514037660554,16.33283890723654,0.30675911159159136,114.09998863741482,29.114083260339967,11.249230296748072,4.446396805372804,2.934839254560986,28.050101196748418,0.7737691433749173,0.7764117847430471,0.5467665270000712,R245fa,R1234ze(E),position4,100.0,15.0
0.9638662830889315,22.471908316323923,0.28574594238605844,112.23368471044307,39.935652701584246,11.682207793122238,10.189313628816015,1.611623277646619,27.611121595484697,0.7512017999503847,0.7665676435084415,0.5412400974788564,R245fa,R1234ze(E),position4,100.0,15.0
