wp,config,fluid_hp,fluid_he,eta_P2P,E_dens_th,eta_II,T_st_ht,dT_st_sp,T_st_lt,T_hp_cs,T_he_cs,dT_hp_cs_gl,dT_hp_ev_sh,dT_he_ev_sh,dT_hp_cd_sc,eta_max_cp,eta_max_ex,eta_pm,dT_HP_rel,dT_ORC,dT_TES_rel_sp
DC-C,SBVCHP_SRORC,R1233zd(E),R134a,0.446387768694974,14.513007201525753,0.19595084427763151,97.06312902766764,25.681548051212502,71.38158097645514,50.0,5.0,8.145261052712485,14.525961326542916,9.37935518176029,20.05638003568682,0.8152170584997072,0.8252231881129957,0.5162762600958979,0.5112049690764237,92.06312902766764,0.2789558460857272
DC-C,SBVCHP_SRORC,R1233zd(E),R134a,0.3738584017070209,30.181519030194284,0.18883484606571088,103.81180697637917,53.30393302352039,50.50787395285878,50.0,5.0,10.588985592482954,11.460224032237662,8.186792748285814,27.017623275427162,0.8018421745528311,0.8306697778060407,0.6561755126582098,0.5445888363244162,98.81180697637917,0.5394490259272622
DC-C,SBVCHP_SRORC,R1233zd(E),R134a,0.29916778392553295,33.33668521469098,0.19286578318661818,115.27243133034108,59.12649152278958,56.1459398075515,50.0,5.0,12.645596565870793,3.429772314715544,9.052527468295496,21.416382404899636,0.7904356443524321,0.7622301704725973,0.5377578380560053,0.5919197622006326,110.27243133034108,0.5361856160191611
DC-C,SBVCHP_SRORC,R1233zd(E),R134a,0.27480484485109125,37.60405598110689,0.13784713213295677,111.69597523008704,66.51383706349706,45.18213816658998,50.0,5.0,8.642835996543536,5.057796807307708,6.44336727121341,26.4730392442623,0.755243701533666,0.7577316035234085,0.5256807284510161,0.5782408858163703,106.69597523008704,0.6233959333523288
DC-C,SBVCHP_SRORC,R245fa,R1234ze(E),0.35739501433319126,28.314958624437196,0.23068672791710879,100.57564083226514,49.96219102119177,50.613449811073366,50.0,5.0,17.747140145925698,13.232068776374744,5.210480669540748,28.848363455831596,0.8162158179023898,0.8440731300302556,0.7226581643979219,0.5291687337051203,95.57564083226514,0.522750259230542
DC-C,SBVCHP_SRORC,R245fa,R1234ze(E),0.39779691110608634,17.81528095584685,0.20961647144429896,94.84368079922777,31.456959478557227,63.386721320670546,50.0,5.0,11.123338648617523,12.11267236234558,5.864829561066245,12.36760909888966,0.7855332446990433,0.7890545611907509,0.7447002112313853,0.49913004899520114,89.84368079922777,0.3501299056174422
DC-C,SBVCHP_SRORC,R245fa,R1234ze(E),0.3429153751588563,24.353253386818476,0.23187042587217652,97.502484975138,42.96298633639484,54.53949863874316,50.0,5.0,19.3892854261706,7.870242371641891,6.408588776539904,28.49762466370456,0.788547930381264,0.8079555824746356,0.6252530767842288,0.5135265824253835,92.502484975138,0.46445223982839
DC-C,SBVCHP_SRORC,R245fa,R227ea,0.31955065597727983,29.331645668935288,0.2215990527606379,101.78931260109317,51.76903944550784,50.02027315558533,50.0,5.0,19.43610260708288,14.203169069885918,4.493147343008319,20.471038875013395,0.8344805528649029,0.8219538618355614,0.518105659452185,0.5350726357003619,96.78931260109317,0.5348631791494214
DC-C,SBVCHP_SRORC,R245fa,R227ea,0.3254347939844534,23.606131678867524,0.2436197043484457,112.57706416427828,41.94208230090747,70.63498186337081,50.0,5.0,18.668249589185745,8.305938316012856,3.0144854822171174,19.94662497211243,0.8115747980913568,0.7709620804452142,0.5751542203970719,0.5816952214713574,107.57706416427828,0.3898794099535822
DC-C,SBVCHP_SRORC,R245fa,R227ea,0.35235666552622313,24.032454662601076,0.23668962057373016,105.33937008100051,42.55135977999023,62.78801030101028,50.0,5.0,15.80801868391318,7.2591223782561425,8.771381233014989,28.207072310754686,0.6982007388658885,0.782675960525912,0.6678423804410463,0.5515220001513558,100.33937008100051,0.42407441611044583
