representative_id,repeat,wp,representative_type,component,density_kg_m3,enthalpy_J_kg,entropy_J_kgK,fluid,phase,pressure_Pa,quality,state,temperature_K
S5_DCD_density,1,DC-D,density,HE,1387.9029421810853,246796.38967338655,1159.059708971127,R236ea,liquid,693663.3049922272,-1.0,2,310.46967882912264
S5_DCD_density,1,DC-D,density,HE,44.336061376012175,417963.0262012818,1669.4776061450727,R236ea,gas,693663.3049922272,-1.0,3,341.3516822506438
S5_DCD_density,1,DC-D,density,HE,20.907479032362257,407640.9834023845,1673.0274692943015,R236ea,gas,337426.31943726446,-1.0,4,323.8726650271729
S5_DCD_density,2,DC-D,density,HP,1.0401005407834931,483004.19378603884,1576.9835034510618,Acetone,gas,45041.71227468316,-1.0,1,311.7389889560573
S5_DCD_density,2,DC-D,density,HP,8.401381773200136,705687.3923948219,1820.4502561709924,Acetone,gas,519581.20310083224,-1.0,2,461.68068356190724
S5_DCD_density,2,DC-D,density,HP,695.9330065816885,98297.64515189957,278.93693555351473,Acetone,liquid,519581.20310083224,-1.0,3,371.8285079416293
S5_DCD_density,2,DC-D,density,HP,7.250813984255003,27813.140579711966,96.07455361282244,Acetone,twophase,45041.71227468316,0.14468527518245805,4,307.3424452295744
S5_DCD_density,2,DC-D,density,HE,1387.2482579252062,246325.08064377817,1158.3682201707181,R236ea,liquid,337426.31943726446,-1.0,1,310.1497603109147
S5_DCD_density,2,DC-D,density,HE,1387.9029421810853,246796.38967338655,1159.059708971127,R236ea,liquid,693663.3049922272,-1.0,2,310.46967882912264
S5_DCD_density,2,DC-D,density,HE,44.336061376012175,417963.0262012818,1669.4776061450727,R236ea,gas,693663.3049922272,-1.0,3,341.3516822506438
S5_DCD_density,2,DC-D,density,HE,20.907479032362257,407640.9834023845,1673.0274692943015,R236ea,gas,337426.31943726446,-1.0,4,323.8726650271729
S5_DCD_efficiency,1,DC-D,efficiency,HP,2.5357807087996185,390651.1732713306,1220.2720904245755,Cyclopentane,gas,94014.42630454482,-1.0,1,323.1498913960429
S5_DCD_efficiency,1,DC-D,efficiency,HP,15.206922657056522,560870.804870985,1442.0070434150823,Cyclopentane,gas,711557.3686999085,-1.0,2,437.6853054448674
S5_DCD_efficiency,1,DC-D,efficiency,HP,648.6840877113393,126404.76891212873,356.21052791038863,Cyclopentane,liquid,711557.3686999085,-1.0,3,382.3934289771507
S5_DCD_efficiency,1,DC-D,efficiency,HP,15.870917665497993,57588.431994502986,179.9648226759198,Cyclopentane,twophase,94014.42630454482,0.15844401088198146,4,320.13998524358874
S5_DCD_efficiency,1,DC-D,efficiency,HE,1231.5210346596148,250214.35153250227,1172.1563326642727,R365MFC,liquid,99810.38756294931,-1.0,1,309.9247740926733
S5_DCD_efficiency,1,DC-D,efficiency,HE,1232.1903608360878,251127.63759210697,1173.4885081990158,R365MFC,liquid,715841.4326863338,-1.0,2,310.41759479354477
S5_DCD_efficiency,1,DC-D,efficiency,HE,40.069276672283145,509035.4454222687,1878.2809352191955,R365MFC,gas,715841.4326863338,-1.0,3,384.4982877859488
S5_DCD_efficiency,1,DC-D,efficiency,HE,5.330066699777889,476071.6654421061,1888.974903661548,R365MFC,gas,99810.38756294931,-1.0,4,344.144814752374
S5_DCD_efficiency,2,DC-D,efficiency,HP,2.5357807087996185,390651.1732713306,1220.2720904245755,Cyclopentane,gas,94014.42630454482,-1.0,1,323.1498913960429
S5_DCD_efficiency,2,DC-D,efficiency,HP,15.206922657056522,560870.804870985,1442.0070434150823,Cyclopentane,gas,711557.3686999085,-1.0,2,437.6853054448674
S5_DCD_efficiency,2,DC-D,efficiency,HP,648.6840877113393,126404.76891212873,356.21052791038863,Cyclopentane,liquid,711557.3686999085,-1.0,3,382.3934289771507
S5_DCD_efficiency,2,DC-D,efficiency,HP,15.870917665497993,57588.431994502986,179.9648226759198,Cyclopentane,twophase,94014.42630454482,0.15844401088198146,4,320.13998524358874
S5_DCD_efficiency,2,DC-D,efficiency,HE,1231.5210346596148,250214.35153250227,1172.1563326642727,R365MFC,liquid,99810.38756294931,-1.0,1,309.9247740926733
S5_DCD_efficiency,2,DC-D,efficiency,HE,1232.1903608360878,251127.63759210697,1173.4885081990158,R365MFC,liquid,715841.4326863338,-1.0,2,310.41759479354477
S5_DCD_efficiency,2,DC-D,efficiency,HE,40.069276672283145,509035.4454222687,1878.2809352191955,R365MFC,gas,715841.4326863338,-1.0,3,384.4982877859488
S5_DCD_efficiency,2,DC-D,efficiency,HE,5.330066699777889,476071.6654421061,1888.974903661548,R365MFC,gas,99810.38756294931,-1.0,4,344.144814752374
S5_DCE_compromise,1,DC-E,compromise,HP,1.447916884420456,498558.43755899824,1575.3995297990375,Acetone,gas,64852.582840195595,-1.0,1,324.28165490927245
S5_DCE_compromise,1,DC-E,compromise,HP,9.29958791512765,693560.0327874258,1783.434151580246,Acetone,gas,562513.1973047716,-1.0,2,455.98937945261787
S5_DCE_compromise,1,DC-E,compromise,HP,691.6832036198301,105949.61664406964,299.2625227412756,Acetone,liquid,562513.1973047716,-1.0,3,375.024158820483
S5_DCE_compromise,1,DC-E,compromise,HP,10.4728781850769,44768.80241868607,143.1650706441775,Acetone,twophase,64852.582840195595,0.14054894694222658,4,316.7485281223976
S5_DCE_compromise,1,DC-E,compromise,HE,1451.9726990639826,220890.24792117128,1073.9796444532183,R236ea,liquid,171613.6289357426,-1.0,1,290.0246670697193
S5_DCE_compromise,1,DC-E,compromise,HE,1452.9317380530247,222169.2231571707,1076.0968686493068,R236ea,liquid,1136122.7483033116,-1.0,2,290.84910566289983
S5_DCE_compromise,1,DC-E,compromise,HE,75.70606391909767,428304.8811432337,1677.348172788408,R236ea,gas,1136122.7483033116,-1.0,3,359.27965692315047
S5_DCE_compromise,1,DC-E,compromise,HE,10.528871526540323,401130.50807254435,1687.084636483946,R236ea,gas,171613.6289357426,-1.0,4,313.40172863827405
S5_DCE_compromise,2,DC-E,compromise,HP,1.447916884420456,498558.43755899824,1575.3995297990375,Acetone,gas,64852.582840195595,-1.0,1,324.28165490927245
S5_DCE_compromise,2,DC-E,compromise,HP,9.29958791512765,693560.0327874258,1783.434151580246,Acetone,gas,562513.1973047716,-1.0,2,455.98937945261787
S5_DCE_compromise,2,DC-E,compromise,HP,691.6832036198301,105949.61664406964,299.2625227412756,Acetone,liquid,562513.1973047716,-1.0,3,375.024158820483
S5_DCE_compromise,2,DC-E,compromise,HP,10.4728781850769,44768.80241868607,143.1650706441775,Acetone,twophase,64852.582840195595,0.14054894694222658,4,316.7485281223976
S5_DCE_compromise,2,DC-E,compromise,HE,1451.9726990639826,220890.24792117128,1073.9796444532183,R236ea,liquid,171613.6289357426,-1.0,1,290.0246670697193
S5_DCE_compromise,2,DC-E,compromise,HE,1452.9317380530247,222169.2231571707,1076.0968686493068,R236ea,liquid,1136122.7483033116,-1.0,2,290.84910566289983
S5_DCE_compromise,2,DC-E,compromise,HE,75.70606391909767,428304.8811432337,1677.348172788408,R236ea,gas,1136122.7483033116,-1.0,3,359.27965692315047
S5_DCE_compromise,2,DC-E,compromise,HE,10.528871526540323,401130.50807254435,1687.084636483946,R236ea,gas,171613.6289357426,-1.0,4,313.40172863827405
S5_DCE_density,1,DC-E,density,HP,2.284748941757721,507306.7099866609,1537.902506349755,Acetone,gas,103514.4037367924,-1.0,1,333.1500905175714
S5_DCE_density,1,DC-E,density,HP,8.408524436203761,639572.1598672852,1684.5373876651158,Acetone,gas,470208.74074752943,-1.0,2,425.04322430967824
S5_DCE_density,1,DC-E,density,HP,700.9910542777608,89139.1895046385,254.36896848274546,Acetone,liquid,470208.74074752943,-1.0,3,367.98031212106434
S5_DCE_density,1,DC-E,density,HP,25.404614832088928,45597.88984502015,138.23279493078581,Acetone,twophase,103514.4037367924,0.08826846360378261,4,329.8514839788248
S5_DCE_density,1,DC-E,density,HE,1451.5937617996703,221042.90187758865,1074.504068882663,R236ea,liquid,172377.0777823206,-1.0,1,290.14696382004087
S5_DCE_density,1,DC-E,density,HE,1451.9054549773489,221372.70445395494,1075.015847202028,R236ea,liquid,435518.2699854638,-1.0,2,290.3567682588463
S5_DCE_density,1,DC-E,density,HE,27.796979553310983,406332.70264916145,1656.4634321012493,R236ea,gas,435518.2699854638,-1.0,3,324.5196051851984
S5_DCE_density,1,DC-E,density,HE,10.950911714641839,393222.5822138886,1661.2609793837726,R236ea,gas,172377.0777823206,-1.0,4,304.5879865078579
S5_DCE_density,2,DC-E,density,HP,2.284748941757721,507306.7099866609,1537.902506349755,Acetone,gas,103514.4037367924,-1.0,1,333.1500905175714
S5_DCE_density,2,DC-E,density,HP,8.408524436203761,639572.1598672852,1684.5373876651158,Acetone,gas,470208.74074752943,-1.0,2,425.04322430967824
S5_DCE_density,2,DC-E,density,HP,700.9910542777608,89139.1895046385,254.36896848274546,Acetone,liquid,470208.74074752943,-1.0,3,367.98031212106434
S5_DCE_density,2,DC-E,density,HP,25.404614832088928,45597.88984502015,138.23279493078581,Acetone,twophase,103514.4037367924,0.08826846360378261,4,329.8514839788248
S5_DCE_density,2,DC-E,density,HE,1451.5937617996703,221042.90187758865,1074.504068882663,R236ea,liquid,172377.0777823206,-1.0,1,290.14696382004087
S5_DCE_density,2,DC-E,density,HE,1451.9054549773489,221372.70445395494,1075.015847202028,R236ea,liquid,435518.2699854638,-1.0,2,290.3567682588463
S5_DCE_density,2,DC-E,density,HE,27.796979553310983,406332.70264916145,1656.4634321012493,R236ea,gas,435518.2699854638,-1.0,3,324.5196051851984
S5_DCE_density,2,DC-E,density,HE,10.950911714641839,393222.5822138886,1661.2609793837726,R236ea,gas,172377.0777823206,-1.0,4,304.5879865078579
S5_DCE_efficiency,1,DC-E,efficiency,HP,3.3325802107481834,402972.3904504639,1223.976660586143,Cyclopentane,gas,126408.77317050964,-1.0,1,333.15004910368265
S5_DCE_efficiency,1,DC-E,efficiency,HP,8.397724722468023,474522.4153186038,1307.3959740570174,Cyclopentane,gas,355398.41729852604,-1.0,2,384.8881019367276
S5_DCE_efficiency,1,DC-E,efficiency,HP,681.5606644167005,64501.46658166474,189.59064824616635,Cyclopentane,liquid,355398.41729852604,-1.0,3,354.2353466472316
S5_DCE_efficiency,1,DC-E,efficiency,HP,45.51165995424523,40281.16022856655,122.6509288065307,Cyclopentane,twophase,126408.77317050964,0.06976983335003954,4,329.2940981206121
S5_DCE_efficiency,1,DC-E,efficiency,HE,1360.0338406500703,222469.326289154,1079.8329022517698,R245fa,liquid,122889.70849281934,-1.0,1,290.1139071285834
S5_DCE_efficiency,1,DC-E,efficiency,HE,1360.3886017202144,223133.05358187287,1080.8898270010536,R245fa,liquid,608337.5751431965,-1.0,2,290.50605187907894
S5_DCE_efficiency,1,DC-E,efficiency,HE,32.95338139862853,460015.15327783657,1788.8485208413892,R245fa,gas,608337.5751431965,-1.0,3,346.06104379919543
S5_DCE_efficiency,1,DC-E,efficiency,HE,6.7080917952078485,433423.9757084054,1798.5416336401079,R245fa,gas,122889.70849281934,-1.0,4,307.5718586953327
S5_DCE_efficiency,2,DC-E,efficiency,HP,3.3325802107481834,402972.3904504639,1223.976660586143,Cyclopentane,gas,126408.77317050964,-1.0,1,333.15004910368265
S5_DCE_efficiency,2,DC-E,efficiency,HP,8.397724722468023,474522.4153186038,1307.3959740570174,Cyclopentane,gas,355398.41729852604,-1.0,2,384.8881019367276
S5_DCE_efficiency,2,DC-E,efficiency,HP,681.5606644167005,64501.46658166474,189.59064824616635,Cyclopentane,liquid,355398.41729852604,-1.0,3,354.2353466472316
S5_DCE_efficiency,2,DC-E,efficiency,HP,45.51165995424523,40281.16022856655,122.6509288065307,Cyclopentane,twophase,126408.77317050964,0.06976983335003954,4,329.2940981206121
S5_DCE_efficiency,2,DC-E,efficiency,HE,1360.0338406500703,222469.326289154,1079.8329022517698,R245fa,liquid,122889.70849281934,-1.0,1,290.1139071285834
S5_DCE_efficiency,2,DC-E,efficiency,HE,1360.3886017202144,223133.05358187287,1080.8898270010536,R245fa,liquid,608337.5751431965,-1.0,2,290.50605187907894
S5_DCE_efficiency,2,DC-E,efficiency,HE,32.95338139862853,460015.15327783657,1788.8485208413892,R245fa,gas,608337.5751431965,-1.0,3,346.06104379919543
S5_DCE_efficiency,2,DC-E,efficiency,HE,6.7080917952078485,433423.9757084054,1798.5416336401079,R245fa,gas,122889.70849281934,-1.0,4,307.5718586953327
S5_DCF_compromise,1,DC-F,compromise,HP,2.038689526505476,519204.2969058586,1584.6883004344052,Acetone,gas,95198.33112933223,-1.0,1,340.20090480789213
S5_DCF_compromise,1,DC-F,compromise,HP,10.19514590364939,680451.3693529017,1745.5858941739884,Acetone,gas,601771.6567011547,-1.0,2,449.78115852305524
S5_DCF_compromise,1,DC-F,compromise,HP,686.6754715607682,114859.73428582928,322.75358267430533,Acetone,liquid,601771.6567011547,-1.0,3,378.7244863581959
S5_DCF_compromise,1,DC-F,compromise,HP,14.916821328115594,66889.85955057804,204.35741353459957,Acetone,twophase,95198.33112933223,0.14089513100979137,4,327.4123947397128
S5_DCF_compromise,1,DC-F,compromise,HE,1387.5192505007772,246221.37342837674,1158.0357707565024,R236ea,liquid,336577.8475579246,-1.0,1,310.0688281926881
S5_DCF_compromise,1,DC-F,compromise,HE,1389.0119705696882,247334.1231445539,1159.6866922404915,R236ea,liquid,1169853.1428709633,-1.0,2,310.8241982152495
S5_DCF_compromise,1,DC-F,compromise,HE,77.70135389619779,430024.03327549,1680.8987395644601,R236ea,gas,1169853.1428709633,-1.0,3,361.3836237764674
S5_DCF_compromise,1,DC-F,compromise,HE,20.43363042666381,412152.1316910908,1686.980751602638,R236ea,gas,336577.8475579246,-1.0,4,328.6281736671392
S5_DCF_compromise,2,DC-F,compromise,HP,2.038689526505476,519204.2969058586,1584.6883004344052,Acetone,gas,95198.33112933223,-1.0,1,340.20090480789213
S5_DCF_compromise,2,DC-F,compromise,HP,10.19514590364939,680451.3693529017,1745.5858941739884,Acetone,gas,601771.6567011547,-1.0,2,449.78115852305524
S5_DCF_compromise,2,DC-F,compromise,HP,686.6754715607682,114859.73428582928,322.75358267430533,Acetone,liquid,601771.6567011547,-1.0,3,378.7244863581959
S5_DCF_compromise,2,DC-F,compromise,HP,14.916821328115594,66889.85955057804,204.35741353459957,Acetone,twophase,95198.33112933223,0.14089513100979137,4,327.4123947397128
S5_DCF_compromise,2,DC-F,compromise,HE,1387.5192505007772,246221.37342837674,1158.0357707565024,R236ea,liquid,336577.8475579246,-1.0,1,310.0688281926881
S5_DCF_compromise,2,DC-F,compromise,HE,1389.0119705696882,247334.1231445539,1159.6866922404915,R236ea,liquid,1169853.1428709633,-1.0,2,310.8241982152495
S5_DCF_compromise,2,DC-F,compromise,HE,77.70135389619779,430024.03327549,1680.8987395644601,R236ea,gas,1169853.1428709633,-1.0,3,361.3836237764674
S5_DCF_compromise,2,DC-F,compromise,HE,20.43363042666381,412152.1316910908,1686.980751602638,R236ea,gas,336577.8475579246,-1.0,4,328.6281736671392
S5_DCF_density,1,DC-F,density,HP,4.538840233294401,415274.9617289521,1223.3244343142433,Cyclopentane,gas,175315.89082567918,-1.0,1,343.1499991152471
S5_DCF_density,1,DC-F,density,HP,15.397554864392044,526995.5647448003,1367.399386876455,Cyclopentane,gas,682633.5957888406,-1.0,2,419.7238376514397
S5_DCF_density,1,DC-F,density,HP,650.587389064809,122817.01719117114,346.9254927059254,Cyclopentane,liquid,682633.5957888406,-1.0,3,380.8193334644666
S5_DCF_density,1,DC-F,density,HP,39.29086834521902,76852.6364103497,228.40548822136483,Cyclopentane,twophase,175315.89082567918,0.1108811520512736,4,340.13120211613546
S5_DCF_density,1,DC-F,density,HE,1231.026844758929,250529.6864786505,1173.1712928043687,R365MFC,liquid,100622.45852825718,-1.0,1,310.1496583230871
S5_DCF_density,1,DC-F,density,HE,1231.114958521327,250661.36287858343,1173.3703181928936,R365MFC,liquid,186725.5227681976,-1.0,2,310.22148507030244
S5_DCF_density,1,DC-F,density,HE,10.666470006490812,463220.7054196225,1817.5595465354165,R365MFC,gas,186725.5227681976,-1.0,3,334.46680790030786
S5_DCF_density,1,DC-F,density,HE,5.741299889416612,455348.8851834483,1826.5769127749725,R365MFC,gas,100622.45852825718,-1.0,4,324.87382927384357
S5_DCF_density,2,DC-F,density,HP,4.538840233294401,415274.9617289521,1223.3244343142433,Cyclopentane,gas,175315.89082567918,-1.0,1,343.1499991152471
S5_DCF_density,2,DC-F,density,HP,15.397554864392044,526995.5647448003,1367.399386876455,Cyclopentane,gas,682633.5957888406,-1.0,2,419.7238376514397
S5_DCF_density,2,DC-F,density,HP,650.587389064809,122817.01719117114,346.9254927059254,Cyclopentane,liquid,682633.5957888406,-1.0,3,380.8193334644666
S5_DCF_density,2,DC-F,density,HP,39.29086834521902,76852.6364103497,228.40548822136483,Cyclopentane,twophase,175315.89082567918,0.1108811520512736,4,340.13120211613546
S5_DCF_density,2,DC-F,density,HE,1231.026844758929,250529.6864786505,1173.1712928043687,R365MFC,liquid,100622.45852825718,-1.0,1,310.1496583230871
S5_DCF_density,2,DC-F,density,HE,1231.114958521327,250661.36287858343,1173.3703181928936,R365MFC,liquid,186725.5227681976,-1.0,2,310.22148507030244
S5_DCF_density,2,DC-F,density,HE,10.666470006490812,463220.7054196225,1817.5595465354165,R365MFC,gas,186725.5227681976,-1.0,3,334.46680790030786
S5_DCF_density,2,DC-F,density,HE,5.741299889416612,455348.8851834483,1826.5769127749725,R365MFC,gas,100622.45852825718,-1.0,4,324.87382927384357
S5_DCF_efficiency,1,DC-F,efficiency,HP,3.1484049687243845,518621.0435450579,1525.6868430027869,Acetone,gas,145124.4255533604,-1.0,1,343.14976744204324
S5_DCF_efficiency,1,DC-F,efficiency,HP,7.702889010044446,601279.524219526,1611.608036883422,Acetone,gas,404752.4596676507,-1.0,2,402.27581974570717
S5_DCF_efficiency,1,DC-F,efficiency,HP,708.0629023785392,76246.83289066065,219.325751088804,Acetone,liquid,404752.4596676507,-1.0,3,362.52020372094483
S5_DCF_efficiency,1,DC-F,efficiency,HP,54.4726968937008,51147.841099031415,151.37797373036747,Acetone,twophase,145124.4255533604,0.05439364434318426,4,340.13572805629497
S5_DCF_efficiency,1,DC-F,efficiency,HE,1231.2036468673357,250416.88127739032,1172.8082958741943,R365MFC,liquid,100331.389209051,-1.0,1,310.06921896528286
S5_DCF_efficiency,1,DC-F,efficiency,HE,1231.4568785474619,250795.3780285643,1173.379943916736,R365MFC,liquid,348059.42896549485,-1.0,2,310.275558499385
S5_DCF_efficiency,1,DC-F,efficiency,HE,19.47210349819942,482759.92685900524,1842.2166005711654,R365MFC,gas,348059.42896549485,-1.0,3,355.6094846236676
S5_DCF_efficiency,1,DC-F,efficiency,HE,5.587446376629604,462655.7252101286,1848.9904219192363,R365MFC,gas,100331.389209051,-1.0,4,331.72843410058834
S5_DCF_efficiency,2,DC-F,efficiency,HP,3.1484049687243845,518621.0435450579,1525.6868430027869,Acetone,gas,145124.4255533604,-1.0,1,343.14976744204324
S5_DCF_efficiency,2,DC-F,efficiency,HP,7.702889010044446,601279.524219526,1611.608036883422,Acetone,gas,404752.4596676507,-1.0,2,402.27581974570717
S5_DCF_efficiency,2,DC-F,efficiency,HP,708.0629023785392,76246.83289066065,219.325751088804,Acetone,liquid,404752.4596676507,-1.0,3,362.52020372094483
S5_DCF_efficiency,2,DC-F,efficiency,HP,54.4726968937008,51147.841099031415,151.37797373036747,Acetone,twophase,145124.4255533604,0.05439364434318426,4,340.13572805629497
S5_DCF_efficiency,2,DC-F,efficiency,HE,1231.2036468673357,250416.88127739032,1172.8082958741943,R365MFC,liquid,100331.389209051,-1.0,1,310.06921896528286
S5_DCF_efficiency,2,DC-F,efficiency,HE,1231.4568785474619,250795.3780285643,1173.379943916736,R365MFC,liquid,348059.42896549485,-1.0,2,310.275558499385
S5_DCF_efficiency,2,DC-F,efficiency,HE,19.47210349819942,482759.92685900524,1842.2166005711654,R365MFC,gas,348059.42896549485,-1.0,3,355.6094846236676
S5_DCF_efficiency,2,DC-F,efficiency,HE,5.587446376629604,462655.7252101286,1848.9904219192363,R365MFC,gas,100331.389209051,-1.0,4,331.72843410058834
