wp,config,fluid_hp,fluid_he,file,eta_p2p,energy_density_thermal,exergy_efficiency,T_st_ht,dT_st_sp,T_st_lt,cop_hp,eta_he,energy_density_electric,storage_volume
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.010013368995237049,39.614129830730896,0.004701718127422828,110.51625423787314,69.99998992884065,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.010026530037890632,39.614163372744954,0.002986966134998956,110.51451608871429,69.99999641583534,,,,,
DC-D,SBVCHP_SBORC,R600,R227ea,pareto_DC-D_SBVCHP_SBORC_R600_R227ea.csv,0.010223999945692891,39.61238388104967,0.004582773257735572,110.60666548230927,69.99965087946588,,,,,
DC-D,SBVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SBVCHP_SBORC_R245fa_R227ea.csv,0.010625901623023971,39.61190251732087,0.008471451854549627,110.64613717752792,69.99999504386784,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.01093307196627932,39.61313511745857,0.0037742829468320792,110.52335598748046,69.9984616178388,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.012140774395538298,39.61290735066825,0.002814014528973418,110.56828564883024,69.9994134863811,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.01657425188523147,39.612269437581155,0.006469992390844898,110.61391643850193,69.99966852855677,,,,,
DC-D,SBVCHP_SBORC,R600,R227ea,pareto_DC-D_SBVCHP_SBORC_R600_R227ea.csv,0.019072301445971714,39.60884197909464,0.008906259155597444,110.81305680677855,69.99965796057101,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.02555396049172824,39.60745897659494,0.014433900389426994,110.7871418416717,69.99645606011546,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.032129103193234615,39.60542700717249,0.02544375870900254,110.99008498514192,69.99900827219314,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.03343849560101774,39.60478708199826,0.02622067908270453,111.00919621072617,69.99846331398525,,,,,
DC-D,SBVCHP_SBORC,R600,R227ea,pareto_DC-D_SBVCHP_SBORC_R600_R227ea.csv,0.034596526434258326,39.60204530251233,0.02615920464322516,111.20799318414407,69.99965347613913,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.03704921912756929,39.605055565828195,0.012311371023656025,111.0117288332351,69.99900981598329,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.048083687966511496,39.59998243365004,0.03642363523487877,111.2891545611691,69.9984883662301,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.050273681101279305,39.59998632572412,0.025064962509182085,111.27100578061537,69.99794772497526,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.05308746932524749,39.60162923670767,0.016373797706581834,111.22398079650713,69.999406896644,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.05967055936819008,39.594119924031126,0.04746981172386868,111.60451986711057,69.99774005627768,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.06748045226434216,39.596998423831394,0.02431001847869179,111.4927662829874,69.999406896644,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.0693998819582986,39.594119924031126,0.04062165972358613,111.60451986711057,69.99774005627768,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.071645774232223,39.5926939433044,0.04904195807320902,111.72870388498443,69.99899480784237,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.0777451696583217,39.59352523834764,0.030497457874400394,111.6853547771461,69.99914081207021,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.08230856692458202,39.59224386082089,0.031207133973816026,111.7547857955548,69.99899480784237,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.08857063088663578,39.58178276036444,0.07152074234190771,112.36020211029641,69.99899480784237,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.08906544469764446,39.58644139862755,0.060200275888951243,112.11591593943115,69.99975588213002,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.09669520337441988,39.58652916873717,0.03990839585615057,112.08963757822335,69.99911399581082,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.09985415866092608,39.58327689667989,0.05416252285595567,112.22140373046918,69.9974066153764,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.10432192521215515,39.58327689667989,0.03821768599546841,112.22140373046918,69.9974066153764,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.11032101224321975,39.57934043822333,0.06113335620146502,112.46825981410356,69.99799183250504,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.12068404442683987,39.56655642425262,0.09630247124312115,113.19848979301007,69.99777036246006,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.12348342637426514,39.572227382432786,0.08213698378870797,112.91187443975417,69.99899427164577,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.12789268115349564,39.56919160951356,0.08798954572653775,113.08690943760989,69.99899480784237,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.1310097736982678,39.562382227630025,0.09971013673297781,113.43839951106442,69.9977570156415,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.1426029994004683,39.565727755051775,0.07994324088841187,113.25210111419032,69.99794925387933,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.15064436311864204,39.55214629025041,0.11833837970302444,114.08930595110648,69.9996647360024,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.1536081904629231,39.55739777036538,0.082509895768687,113.73207102413946,69.9979693900688,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.1640016416476992,39.54846834033054,0.11994707452912078,114.27461552561688,69.99887794298213,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.16409263794505197,39.54033360339333,0.13136771265943234,114.74482138146418,69.99899904688718,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.17784333328124807,39.553805888941504,0.07734813181634599,113.99401715882001,69.9996647360024,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.18101295950538537,39.55214629025041,0.07879442928297573,114.08930595110648,69.9996647360024,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.18824662537777742,39.54490431167586,0.08662199423129581,114.44213434891417,69.99775066656358,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.1946927428005812,39.543973066029864,0.07016049405485232,114.49831432269696,69.997836202029,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.20199511897071307,39.54238133535019,0.08210930184514133,114.64940538454236,69.99966852855677,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.20298599992916405,39.538701668660075,0.07486400184413511,114.7542931809775,69.996427509576,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.2078283705466908,39.536716505927785,0.06521153480371505,114.75616858043601,69.9930039792144,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.22009814654350565,39.50869820405612,0.16710621156538355,116.54981511067756,69.99897732096214,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.22867062287873352,39.51375769073133,0.09383893282516055,116.2815329975991,69.99958519441863,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.23557880529145017,39.488418498042996,0.18860832800538216,117.70145079536975,69.99897732096214,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.2388193358804056,39.489445904466436,0.18170370203663017,117.64321200596403,69.99897732096214,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.24744154153011283,39.48408676867188,0.1910561166433697,117.94792412254168,69.99900981598329,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.24958159589146048,39.49897980871539,0.0991993045230385,117.12192147476358,69.99958519441863,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.25271936304086184,39.475476920056195,0.1944049916054306,118.43677765820152,69.99905984342863,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.26368197195059456,39.45307627790332,0.21619419234424886,119.56315870975061,69.99476151069908,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.2682734413294167,39.48243706558605,0.16531001140566517,118.047983794054,69.99921577994638,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.2716192912838303,39.49189247786889,0.09810662004504145,117.23096331028896,69.99051752512032,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.281148329436963,39.47762809896537,0.1669608391600196,118.27567685773923,69.99783609224235,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.2866749737077721,39.488418498042996,0.11294909182181972,117.70145079536975,69.99897732096214,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.2917422760961175,39.48351060732715,0.12789156335089083,117.98391403064622,69.99911399581082,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.2940237264056639,39.477579440891816,0.13744081339270164,118.27567685773923,69.99775066656358,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.3034237860324266,39.475938052414755,0.11421661895186086,118.37144158969052,69.99784110166313,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.3069572953826709,39.4571041054237,0.14644149162281292,119.48520737034578,69.999406896644,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.31812913229892503,39.43001737902159,0.22454532016135242,121.02611706775984,69.99995215410442,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.3265892651895591,39.14428539986483,0.27050015218259116,123.35921862293414,69.5706996977471,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.3286486667097229,39.2292802064777,0.2576612881257419,123.34260141750937,69.71968450851016,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.3360310503220675,37.258649868640084,0.2771248819525787,123.06407342276346,66.2439926916379,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.34462146574361124,39.43001737902159,0.1781912052434415,121.02611706775984,69.99995215410442,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.34938410378109425,38.895631702512325,0.2564613226749886,123.27905602677369,69.13079339513634,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.35441037245683815,39.317123754668735,0.2513186590733582,126.94005039908738,69.9880210184189,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.35853691143807054,39.22294505811138,0.2521689576990692,123.30852326021103,69.70747062904327,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.3635120830438948,34.94476320886792,0.3007284895317296,124.90612131152491,62.22280784207675,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.365491441007645,39.40228152738746,0.21377069812374153,122.55293431670222,69.99911399581082,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.369648851673615,26.25575085834183,0.3071877662293518,118.44759048847496,46.736541710257086,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.3704799450752989,37.82072078419008,0.2595029736749472,122.25084454419174,67.20832657486827,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.3757587482186519,33.16989277003131,0.29261211866954895,122.77092991551335,59.03518754245069,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.3774386008241483,23.52122635187567,0.30841771028814974,116.53734744962351,41.869617045457495,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.37782736192550015,30.511819160628622,0.3031783873025769,121.15108346012393,54.307405594905944,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3789811251159282,31.631223591163938,0.28885096744200356,126.7515088981603,56.426586655855736,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3796408831068451,31.547669759435802,0.2894120336395799,126.7912633240718,56.28002431672648,,,,,
DC-D,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-D_SRVCHP_SBORC_R600_R1234ze(E).csv,0.3809280525391672,26.779726426085546,0.2938773194581844,123.13534103275552,47.765354483452654,,,,,
DC-D,SRVCHP_SRORC,R600,R227ea,pareto_DC-D_SRVCHP_SRORC_R600_R227ea.csv,0.38320414651353746,36.918206751259575,0.27984164532387823,124.57537725069353,65.69001121599337,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3844857663234082,17.500509656459265,0.3092322107593498,110.39053456294727,31.12788905942404,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.3853344007038396,37.031347059219435,0.23386159820090424,122.21829590371658,65.81868940930165,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.38612569448840467,21.943649145644716,0.3089901866722741,114.78180432912445,39.050300789556964,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.3873717683909868,38.890379856485296,0.03044003943224768,124.70913636788521,69.16624932981574,,,,,
DC-D,SRVCHP_SBORC,R600,R227ea,pareto_DC-D_SRVCHP_SBORC_R600_R227ea.csv,0.3901311135472406,36.625898141375295,0.23698316451392792,122.21829590371658,65.10529543564363,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3911437187348183,21.470532087791064,0.3057760675018178,118.90115284122277,38.28845790527013,,,,,
DC-D,SRVCHP_SRORC,R245fa,R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R245fa_R1234ze(E).csv,0.3921501650372014,11.239175785279238,0.3182356673383555,108.12948409314744,20.016211515394556,,,,,
DC-D,SRVCHP_SRORC,R245fa,R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R245fa_R1234ze(E).csv,0.39419349235253964,11.233302016542801,0.3180255494587276,108.18437850806257,20.00631550197025,,,,,
DC-D,SRVCHP_SRORC,R600,R227ea,pareto_DC-D_SRVCHP_SRORC_R600_R227ea.csv,0.39501310370872444,21.857264951260014,0.30455850367157483,115.93263707473886,38.918686968337084,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.39703112108786254,24.760959898127332,0.2999122339265166,116.86945762183814,44.06500294907996,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.3979294291193049,24.77772987839008,0.299752971948013,116.98598147842476,44.09699699610913,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.3988159000004266,24.167018418008563,0.29552446773810503,120.5917114523195,43.09143254001817,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.39916136624139836,38.36195783524825,0.2176620861475627,126.77212608884219,68.30015699393469,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.4014002040183497,24.1231500631229,0.3028737175024083,117.05318682290829,42.942749685763765,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.4017619679829747,23.327221425972354,0.2975018389521753,120.5917114523195,41.60586998172785,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.4044865681267324,37.10985810411493,0.21106376328764404,123.35959259048325,65.99099510671708,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R227ea.csv,0.40503042234605224,35.785424088893386,0.21181457686763105,121.2797062880284,63.598985094649095,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.40546394883668296,27.02446250042187,0.2798228714369657,117.18802519401893,48.06479134974007,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.4065262122549341,28.53954613554083,0.27646176788609456,124.57618647340095,50.909394989024186,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.40783404322999434,20.424705861795502,0.30183598045549925,118.93089128553072,36.43728363194083,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.41076294469036884,11.308423835458392,0.31796253302996735,107.66699687341652,20.1345963006205,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.41110219478492055,11.310900720298987,0.3176710801526376,107.20594083686626,20.1345963006205,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.41300624338382447,37.46130323468526,0.1346883585863856,124.92814981307883,66.65706989734623,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.4141764128131762,21.9510458286306,0.2996455578865178,115.98557773715918,39.08537972923328,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.4160682334409247,21.977658027960736,0.2983371207222436,115.98557773715918,39.13240662389651,,,,,
DC-D,SRVCHP_SRORC,R600,R227ea,pareto_DC-D_SRVCHP_SRORC_R600_R227ea.csv,0.41761027232371384,37.3494045452868,0.1621154644376168,126.01138227015637,66.49285363784942,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.4183599821969725,23.511006109391555,0.2906412736548296,116.52459917235744,41.85131916842737,,,,,
DC-D,SRVCHP_SRORC,R600,R227ea,pareto_DC-D_SRVCHP_SRORC_R600_R227ea.csv,0.41874374107992446,34.36167371024178,0.22298009974183286,123.7055465909946,61.16118316418478,,,,,
DC-D,SRVCHP_SBORC,R600,R1234ze(E),pareto_DC-D_SRVCHP_SBORC_R600_R1234ze(E).csv,0.4207086207241712,31.764029902844975,0.21529342908617738,127.03537210121036,56.668643205847,,,,,
DC-D,SRVCHP_SRORC,R600,R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R600_R1234ze(E).csv,0.4227888749012261,31.85848405273742,0.208631603506677,127.10686915869204,56.83738788164497,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.42313105430097664,13.171441988710951,0.30755881051031747,111.52516564321378,23.477844161118348,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.4252235229262655,18.300680879598946,0.27642804532325377,110.91868439098137,32.549896583563324,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.4258471842659923,11.228280410146597,0.30165271587577075,111.91846644719077,20.032785381596575,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.4273683542969185,37.065866898725666,0.06468303101654836,124.92814981307883,65.96065491510397,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.42881297641865923,33.146152458700605,0.14959799453060324,122.79812662684498,58.99408749675399,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R227ea,pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R227ea.csv,0.4289918172340897,27.880200939690194,0.24602719046631827,118.55854500593608,49.604745041285405,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.4299202164127441,33.16947371480072,0.14749375265617679,122.79812662684498,59.03518754245069,,,,,
DC-D,SRVCHP_SBORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SBORC_R1233zd(E)_R1234ze(E).csv,0.42997510669119143,31.26176368916646,0.20201251788557115,127.30410661065753,55.78819425020842,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.4310918814605925,29.60399001950565,0.21484176656357099,125.65769433283941,52.81684335279211,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.4313157026782271,32.52981901339402,0.1651731387956546,122.20313963876566,57.891882875661395,,,,,
DC-D,SRVCHP_SBORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SBORC_R245fa_R227ea.csv,0.4316513051811981,30.769029082914575,0.1701366317839862,119.54930486870697,54.72043066578618,,,,,
DC-D,SRVCHP_SRORC,R245fa,R227ea,pareto_DC-D_SRVCHP_SRORC_R245fa_R227ea.csv,0.43208842947498277,26.34686600978655,0.2635995633876185,118.3651794992394,46.895540976722955,,,,,
DC-D,SRVCHP_SRORC,R245fa,R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R245fa_R1234ze(E).csv,0.43285784722829423,30.01503929530807,0.20299803857869173,126.71145978520987,53.56950146021876,,,,,
DC-D,SRVCHP_SRORC,R600,R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R600_R1234ze(E).csv,0.43410122644354854,28.93475253500848,0.16365972042841195,125.04939262062815,51.61921914242034,,,,,
DC-D,SRVCHP_SRORC,R1233zd(E),R1234ze(E),pareto_DC-D_SRVCHP_SRORC_R1233zd(E)_R1234ze(E).csv,0.43499231158060575,14.915686822537637,0.28417835429075416,107.0982623496391,26.51419379654982,,,,,
DC-D,SRVCHP_SRORC,R600,R227ea,pareto_DC-D_SRVCHP_SRORC_R600_R227ea.csv,0.43549745412100044,11.483430787903767,0.29328336120313087,103.07390838343667,20.400533967234928,,,,,
