coolprop_version,wp,fluid_hp,fluid_he,hp_pool,he_pool,hp_tc_config_C,he_tc_config_C,hp_tc_coolprop_C,he_tc_coolprop_C,hp_pc_Pa,he_pc_Pa,hp_ttriple_K,he_ttriple_K,hp_tc_threshold_C,he_tc_threshold_C,hp_tc_margin_K,he_tc_margin_K,coolprop_supported,eligible_current_tc_gate,reason_codes
7.2.0,DC-C,R601,R134a,exploratory,baseline,196.55,101.062,196.54999987111665,101.06196658495134,3367518.9836068754,4059276.3737910665,143.47,169.85,150.0,25.0,46.549999871116654,76.06196658495134,True,True,
7.2.0,DC-C,R601,R152A,exploratory,baseline,196.55,113.261,196.54999987111665,113.26099777721072,3367518.9836068754,4516749.941044954,143.47,154.56,150.0,25.0,46.549999871116654,88.26099777721072,True,True,
7.2.0,DC-C,R601,R1234yf,exploratory,exploratory,196.55,94.7,196.54999987111665,94.69998882341457,3367518.9836068754,3382244.9422254316,143.47,220.0,150.0,25.0,46.549999871116654,69.69998882341457,True,True,
7.2.0,DC-C,R601,R290,exploratory,exploratory,196.55,96.74,196.54999987111665,96.74000895096344,3367518.9836068754,4251165.328013042,143.47,85.525,150.0,25.0,46.549999871116654,71.74000895096344,True,True,
7.2.0,DC-C,R601,R600a,exploratory,exploratory,196.55,134.66,196.54999987111665,134.66000000000463,3367518.9836068754,3629000.0166496336,143.47,113.73,150.0,25.0,46.549999871116654,109.66000000000463,True,True,
7.2.0,DC-C,R601,R600,exploratory,exploratory,196.55,151.975,196.54999987111665,151.97500000000804,3367518.9836068754,3796000.0174158094,143.47,134.895,150.0,25.0,46.549999871116654,126.97500000000804,True,True,
7.2.0,DC-C,R601,R245fa,exploratory,exploratory,196.55,153.86,196.54999987111665,153.85998969559256,3367518.9836068754,3650995.0241281237,143.47,171.05,150.0,25.0,46.549999871116654,128.85998969559256,True,True,
7.2.0,DC-C,R601,R236ea,exploratory,exploratory,196.55,139.259,196.54999987111665,139.25899003386525,3367518.9836068754,3413692.778348532,143.47,243.0,150.0,25.0,46.549999871116654,114.25899003386525,True,True,
7.2.0,DC-C,R601,R236fa,exploratory,exploratory,196.55,124.92,196.54999987111665,124.92005160523104,3367518.9836068754,3190869.4221206713,143.47,179.60000000000002,150.0,25.0,46.549999871116654,99.92005160523104,True,True,
7.2.0,DC-C,R601,R365MFC,exploratory,exploratory,196.55,186.853,196.54999987111665,186.8531716751766,3367518.9836068754,3266391.896123609,143.47,239.0,150.0,25.0,46.549999871116654,161.8531716751766,True,True,
7.2.0,DC-C,R601a,R1234ze(E),exploratory,baseline,187.2,109.363,187.19979471144592,109.36300260465185,3378217.2241799296,3634870.5210620845,112.65,168.62,150.0,25.0,37.19979471144592,84.36300260465185,True,True,
7.2.0,DC-C,R601a,R227EA,exploratory,baseline,187.2,101.75,187.19979471144592,101.7501034452502,3378217.2241799296,2925248.665680179,112.65,146.35,150.0,25.0,37.19979471144592,76.7501034452502,True,True,
7.2.0,DC-C,R601a,R134a,exploratory,baseline,187.2,101.062,187.19979471144592,101.06196658495134,3378217.2241799296,4059276.3737910665,112.65,169.85,150.0,25.0,37.19979471144592,76.06196658495134,True,True,
7.2.0,DC-C,R601a,R152A,exploratory,baseline,187.2,113.261,187.19979471144592,113.26099777721072,3378217.2241799296,4516749.941044954,112.65,154.56,150.0,25.0,37.19979471144592,88.26099777721072,True,True,
7.2.0,DC-C,R601a,R1234yf,exploratory,exploratory,187.2,94.7,187.19979471144592,94.69998882341457,3378217.2241799296,3382244.9422254316,112.65,220.0,150.0,25.0,37.19979471144592,69.69998882341457,True,True,
7.2.0,DC-C,R601a,R290,exploratory,exploratory,187.2,96.74,187.19979471144592,96.74000895096344,3378217.2241799296,4251165.328013042,112.65,85.525,150.0,25.0,37.19979471144592,71.74000895096344,True,True,
7.2.0,DC-C,R601a,R600a,exploratory,exploratory,187.2,134.66,187.19979471144592,134.66000000000463,3378217.2241799296,3629000.0166496336,112.65,113.73,150.0,25.0,37.19979471144592,109.66000000000463,True,True,
7.2.0,DC-C,R601a,R600,exploratory,exploratory,187.2,151.975,187.19979471144592,151.97500000000804,3378217.2241799296,3796000.0174158094,112.65,134.895,150.0,25.0,37.19979471144592,126.97500000000804,True,True,
7.2.0,DC-C,R601a,R245fa,exploratory,exploratory,187.2,153.86,187.19979471144592,153.85998969559256,3378217.2241799296,3650995.0241281237,112.65,171.05,150.0,25.0,37.19979471144592,128.85998969559256,True,True,
7.2.0,DC-C,R601a,R236ea,exploratory,exploratory,187.2,139.259,187.19979471144592,139.25899003386525,3378217.2241799296,3413692.778348532,112.65,243.0,150.0,25.0,37.19979471144592,114.25899003386525,True,True,
7.2.0,DC-C,R601a,R236fa,exploratory,exploratory,187.2,124.92,187.19979471144592,124.92005160523104,3378217.2241799296,3190869.4221206713,112.65,179.60000000000002,150.0,25.0,37.19979471144592,99.92005160523104,True,True,
7.2.0,DC-C,R601a,R365MFC,exploratory,exploratory,187.2,186.853,187.19979471144592,186.8531716751766,3378217.2241799296,3266391.896123609,112.65,239.0,150.0,25.0,37.19979471144592,161.8531716751766,True,True,
7.2.0,DC-C,R1234ze(Z),R1234ze(E),exploratory,baseline,150.12,109.363,150.12037839541892,109.36300260465185,3530642.6307265745,3634870.5210620845,273.0,168.62,150.0,25.0,0.12037839541892481,84.36300260465185,True,True,
7.2.0,DC-C,R1234ze(Z),R227EA,exploratory,baseline,150.12,101.75,150.12037839541892,101.7501034452502,3530642.6307265745,2925248.665680179,273.0,146.35,150.0,25.0,0.12037839541892481,76.7501034452502,True,True,
7.2.0,DC-C,R1234ze(Z),R134a,exploratory,baseline,150.12,101.062,150.12037839541892,101.06196658495134,3530642.6307265745,4059276.3737910665,273.0,169.85,150.0,25.0,0.12037839541892481,76.06196658495134,True,True,
7.2.0,DC-C,R1234ze(Z),R152A,exploratory,baseline,150.12,113.261,150.12037839541892,113.26099777721072,3530642.6307265745,4516749.941044954,273.0,154.56,150.0,25.0,0.12037839541892481,88.26099777721072,True,True,
7.2.0,DC-C,R1234ze(Z),R1234yf,exploratory,exploratory,150.12,94.7,150.12037839541892,94.69998882341457,3530642.6307265745,3382244.9422254316,273.0,220.0,150.0,25.0,0.12037839541892481,69.69998882341457,True,True,
7.2.0,DC-C,R1234ze(Z),R290,exploratory,exploratory,150.12,96.74,150.12037839541892,96.74000895096344,3530642.6307265745,4251165.328013042,273.0,85.525,150.0,25.0,0.12037839541892481,71.74000895096344,True,True,
7.2.0,DC-C,R1234ze(Z),R600a,exploratory,exploratory,150.12,134.66,150.12037839541892,134.66000000000463,3530642.6307265745,3629000.0166496336,273.0,113.73,150.0,25.0,0.12037839541892481,109.66000000000463,True,True,
7.2.0,DC-C,R1234ze(Z),R600,exploratory,exploratory,150.12,151.975,150.12037839541892,151.97500000000804,3530642.6307265745,3796000.0174158094,273.0,134.895,150.0,25.0,0.12037839541892481,126.97500000000804,True,True,
7.2.0,DC-C,R1234ze(Z),R245fa,exploratory,exploratory,150.12,153.86,150.12037839541892,153.85998969559256,3530642.6307265745,3650995.0241281237,273.0,171.05,150.0,25.0,0.12037839541892481,128.85998969559256,True,True,
7.2.0,DC-C,R1234ze(Z),R236ea,exploratory,exploratory,150.12,139.259,150.12037839541892,139.25899003386525,3530642.6307265745,3413692.778348532,273.0,243.0,150.0,25.0,0.12037839541892481,114.25899003386525,True,True,
7.2.0,DC-C,R1234ze(Z),R236fa,exploratory,exploratory,150.12,124.92,150.12037839541892,124.92005160523104,3530642.6307265745,3190869.4221206713,273.0,179.60000000000002,150.0,25.0,0.12037839541892481,99.92005160523104,True,True,
7.2.0,DC-C,R1234ze(Z),R365MFC,exploratory,exploratory,150.12,186.853,150.12037839541892,186.8531716751766,3530642.6307265745,3266391.896123609,273.0,239.0,150.0,25.0,0.12037839541892481,161.8531716751766,True,True,
7.2.0,DC-C,R236ea,R1234ze(E),exploratory,baseline,139.259,109.363,139.25899003386525,109.36300260465185,3413692.778348532,3634870.5210620845,243.0,168.62,150.0,25.0,-10.741009966134754,84.36300260465185,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R227EA,exploratory,baseline,139.259,101.75,139.25899003386525,101.7501034452502,3413692.778348532,2925248.665680179,243.0,146.35,150.0,25.0,-10.741009966134754,76.7501034452502,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R134a,exploratory,baseline,139.259,101.062,139.25899003386525,101.06196658495134,3413692.778348532,4059276.3737910665,243.0,169.85,150.0,25.0,-10.741009966134754,76.06196658495134,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R152A,exploratory,baseline,139.259,113.261,139.25899003386525,113.26099777721072,3413692.778348532,4516749.941044954,243.0,154.56,150.0,25.0,-10.741009966134754,88.26099777721072,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R1234yf,exploratory,exploratory,139.259,94.7,139.25899003386525,94.69998882341457,3413692.778348532,3382244.9422254316,243.0,220.0,150.0,25.0,-10.741009966134754,69.69998882341457,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R290,exploratory,exploratory,139.259,96.74,139.25899003386525,96.74000895096344,3413692.778348532,4251165.328013042,243.0,85.525,150.0,25.0,-10.741009966134754,71.74000895096344,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R600a,exploratory,exploratory,139.259,134.66,139.25899003386525,134.66000000000463,3413692.778348532,3629000.0166496336,243.0,113.73,150.0,25.0,-10.741009966134754,109.66000000000463,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R600,exploratory,exploratory,139.259,151.975,139.25899003386525,151.97500000000804,3413692.778348532,3796000.0174158094,243.0,134.895,150.0,25.0,-10.741009966134754,126.97500000000804,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R245fa,exploratory,exploratory,139.259,153.86,139.25899003386525,153.85998969559256,3413692.778348532,3650995.0241281237,243.0,171.05,150.0,25.0,-10.741009966134754,128.85998969559256,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R236ea,exploratory,exploratory,139.259,139.259,139.25899003386525,139.25899003386525,3413692.778348532,3413692.778348532,243.0,243.0,150.0,25.0,-10.741009966134754,114.25899003386525,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R236fa,exploratory,exploratory,139.259,124.92,139.25899003386525,124.92005160523104,3413692.778348532,3190869.4221206713,243.0,179.60000000000002,150.0,25.0,-10.741009966134754,99.92005160523104,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R236ea,R365MFC,exploratory,exploratory,139.259,186.853,139.25899003386525,186.8531716751766,3413692.778348532,3266391.896123609,243.0,239.0,150.0,25.0,-10.741009966134754,161.8531716751766,True,False,HP_FLUID_FILTER_TC_MARGIN_LOW
7.2.0,DC-C,R365MFC,R1234ze(E),exploratory,baseline,186.853,109.363,186.8531716751766,109.36300260465185,3266391.896123609,3634870.5210620845,239.0,168.62,150.0,25.0,36.85317167517661,84.36300260465185,True,True,
7.2.0,DC-C,R365MFC,R227EA,exploratory,baseline,186.853,101.75,186.8531716751766,101.7501034452502,3266391.896123609,2925248.665680179,239.0,146.35,150.0,25.0,36.85317167517661,76.7501034452502,True,True,
7.2.0,DC-C,R365MFC,R134a,exploratory,baseline,186.853,101.062,186.8531716751766,101.06196658495134,3266391.896123609,4059276.3737910665,239.0,169.85,150.0,25.0,36.85317167517661,76.06196658495134,True,True,
7.2.0,DC-C,R365MFC,R152A,exploratory,baseline,186.853,113.261,186.8531716751766,113.26099777721072,3266391.896123609,4516749.941044954,239.0,154.56,150.0,25.0,36.85317167517661,88.26099777721072,True,True,
7.2.0,DC-C,R365MFC,R1234yf,exploratory,exploratory,186.853,94.7,186.8531716751766,94.69998882341457,3266391.896123609,3382244.9422254316,239.0,220.0,150.0,25.0,36.85317167517661,69.69998882341457,True,True,
7.2.0,DC-C,R365MFC,R290,exploratory,exploratory,186.853,96.74,186.8531716751766,96.74000895096344,3266391.896123609,4251165.328013042,239.0,85.525,150.0,25.0,36.85317167517661,71.74000895096344,True,True,
7.2.0,DC-C,R365MFC,R600a,exploratory,exploratory,186.853,134.66,186.8531716751766,134.66000000000463,3266391.896123609,3629000.0166496336,239.0,113.73,150.0,25.0,36.85317167517661,109.66000000000463,True,True,
7.2.0,DC-C,R365MFC,R600,exploratory,exploratory,186.853,151.975,186.8531716751766,151.97500000000804,3266391.896123609,3796000.0174158094,239.0,134.895,150.0,25.0,36.85317167517661,126.97500000000804,True,True,
7.2.0,DC-C,R365MFC,R245fa,exploratory,exploratory,186.853,153.86,186.8531716751766,153.85998969559256,3266391.896123609,3650995.0241281237,239.0,171.05,150.0,25.0,36.85317167517661,128.85998969559256,True,True,
7.2.0,DC-C,R365MFC,R236ea,exploratory,exploratory,186.853,139.259,186.8531716751766,139.25899003386525,3266391.896123609,3413692.778348532,239.0,243.0,150.0,25.0,36.85317167517661,114.25899003386525,True,True,
7.2.0,DC-C,R365MFC,R236fa,exploratory,exploratory,186.853,124.92,186.8531716751766,124.92005160523104,3266391.896123609,3190869.4221206713,239.0,179.60000000000002,150.0,25.0,36.85317167517661,99.92005160523104,True,True,
7.2.0,DC-C,R365MFC,R365MFC,exploratory,exploratory,186.853,186.853,186.8531716751766,186.8531716751766,3266391.896123609,3266391.896123609,239.0,239.0,150.0,25.0,36.85317167517661,161.8531716751766,True,True,
7.2.0,DC-C,Cyclopentane,R1234ze(E),exploratory,baseline,238.57,109.363,238.5700672568634,109.36300260465185,4582765.586028514,3634870.5210620845,179.70000000000002,168.62,150.0,25.0,88.57006725686341,84.36300260465185,True,True,
7.2.0,DC-C,Cyclopentane,R227EA,exploratory,baseline,238.57,101.75,238.5700672568634,101.7501034452502,4582765.586028514,2925248.665680179,179.70000000000002,146.35,150.0,25.0,88.57006725686341,76.7501034452502,True,True,
7.2.0,DC-C,Cyclopentane,R134a,exploratory,baseline,238.57,101.062,238.5700672568634,101.06196658495134,4582765.586028514,4059276.3737910665,179.70000000000002,169.85,150.0,25.0,88.57006725686341,76.06196658495134,True,True,
7.2.0,DC-C,Cyclopentane,R152A,exploratory,baseline,238.57,113.261,238.5700672568634,113.26099777721072,4582765.586028514,4516749.941044954,179.70000000000002,154.56,150.0,25.0,88.57006725686341,88.26099777721072,True,True,
7.2.0,DC-C,Cyclopentane,R1234yf,exploratory,exploratory,238.57,94.7,238.5700672568634,94.69998882341457,4582765.586028514,3382244.9422254316,179.70000000000002,220.0,150.0,25.0,88.57006725686341,69.69998882341457,True,True,
7.2.0,DC-C,Cyclopentane,R290,exploratory,exploratory,238.57,96.74,238.5700672568634,96.74000895096344,4582765.586028514,4251165.328013042,179.70000000000002,85.525,150.0,25.0,88.57006725686341,71.74000895096344,True,True,
7.2.0,DC-C,Cyclopentane,R600a,exploratory,exploratory,238.57,134.66,238.5700672568634,134.66000000000463,4582765.586028514,3629000.0166496336,179.70000000000002,113.73,150.0,25.0,88.57006725686341,109.66000000000463,True,True,
7.2.0,DC-C,Cyclopentane,R600,exploratory,exploratory,238.57,151.975,238.5700672568634,151.97500000000804,4582765.586028514,3796000.0174158094,179.70000000000002,134.895,150.0,25.0,88.57006725686341,126.97500000000804,True,True,
7.2.0,DC-C,Cyclopentane,R245fa,exploratory,exploratory,238.57,153.86,238.5700672568634,153.85998969559256,4582765.586028514,3650995.0241281237,179.70000000000002,171.05,150.0,25.0,88.57006725686341,128.85998969559256,True,True,
7.2.0,DC-C,Cyclopentane,R236ea,exploratory,exploratory,238.57,139.259,238.5700672568634,139.25899003386525,4582765.586028514,3413692.778348532,179.70000000000002,243.0,150.0,25.0,88.57006725686341,114.25899003386525,True,True,
7.2.0,DC-C,Cyclopentane,R236fa,exploratory,exploratory,238.57,124.92,238.5700672568634,124.92005160523104,4582765.586028514,3190869.4221206713,179.70000000000002,179.60000000000002,150.0,25.0,88.57006725686341,99.92005160523104,True,True,
7.2.0,DC-C,Cyclopentane,R365MFC,exploratory,exploratory,238.57,186.853,238.5700672568634,186.8531716751766,4582765.586028514,3266391.896123609,179.70000000000002,239.0,150.0,25.0,88.57006725686341,161.8531716751766,True,True,
7.2.0,DC-C,CycloHexane,R1234ze(E),exploratory,baseline,280.45,109.363,280.45001885577267,109.36300260465185,4080525.8791621355,3634870.5210620845,279.47,168.62,150.0,25.0,130.45001885577267,84.36300260465185,True,True,
7.2.0,DC-C,CycloHexane,R227EA,exploratory,baseline,280.45,101.75,280.45001885577267,101.7501034452502,4080525.8791621355,2925248.665680179,279.47,146.35,150.0,25.0,130.45001885577267,76.7501034452502,True,True,
7.2.0,DC-C,CycloHexane,R134a,exploratory,baseline,280.45,101.062,280.45001885577267,101.06196658495134,4080525.8791621355,4059276.3737910665,279.47,169.85,150.0,25.0,130.45001885577267,76.06196658495134,True,True,
7.2.0,DC-C,CycloHexane,R152A,exploratory,baseline,280.45,113.261,280.45001885577267,113.26099777721072,4080525.8791621355,4516749.941044954,279.47,154.56,150.0,25.0,130.45001885577267,88.26099777721072,True,True,
7.2.0,DC-C,CycloHexane,R1234yf,exploratory,exploratory,280.45,94.7,280.45001885577267,94.69998882341457,4080525.8791621355,3382244.9422254316,279.47,220.0,150.0,25.0,130.45001885577267,69.69998882341457,True,True,
7.2.0,DC-C,CycloHexane,R290,exploratory,exploratory,280.45,96.74,280.45001885577267,96.74000895096344,4080525.8791621355,4251165.328013042,279.47,85.525,150.0,25.0,130.45001885577267,71.74000895096344,True,True,
7.2.0,DC-C,CycloHexane,R600a,exploratory,exploratory,280.45,134.66,280.45001885577267,134.66000000000463,4080525.8791621355,3629000.0166496336,279.47,113.73,150.0,25.0,130.45001885577267,109.66000000000463,True,True,
7.2.0,DC-C,CycloHexane,R600,exploratory,exploratory,280.45,151.975,280.45001885577267,151.97500000000804,4080525.8791621355,3796000.0174158094,279.47,134.895,150.0,25.0,130.45001885577267,126.97500000000804,True,True,
7.2.0,DC-C,CycloHexane,R245fa,exploratory,exploratory,280.45,153.86,280.45001885577267,153.85998969559256,4080525.8791621355,3650995.0241281237,279.47,171.05,150.0,25.0,130.45001885577267,128.85998969559256,True,True,
7.2.0,DC-C,CycloHexane,R236ea,exploratory,exploratory,280.45,139.259,280.45001885577267,139.25899003386525,4080525.8791621355,3413692.778348532,279.47,243.0,150.0,25.0,130.45001885577267,114.25899003386525,True,True,
7.2.0,DC-C,CycloHexane,R236fa,exploratory,exploratory,280.45,124.92,280.45001885577267,124.92005160523104,4080525.8791621355,3190869.4221206713,279.47,179.60000000000002,150.0,25.0,130.45001885577267,99.92005160523104,True,True,
7.2.0,DC-C,CycloHexane,R365MFC,exploratory,exploratory,280.45,186.853,280.45001885577267,186.8531716751766,4080525.8791621355,3266391.896123609,279.47,239.0,150.0,25.0,130.45001885577267,161.8531716751766,True,True,
7.2.0,DC-C,Acetone,R1234ze(E),exploratory,baseline,234.95,109.363,234.95000903114976,109.36300260465185,4692416.5561745,3634870.5210620845,178.5,168.62,150.0,25.0,84.95000903114976,84.36300260465185,True,True,
7.2.0,DC-C,Acetone,R227EA,exploratory,baseline,234.95,101.75,234.95000903114976,101.7501034452502,4692416.5561745,2925248.665680179,178.5,146.35,150.0,25.0,84.95000903114976,76.7501034452502,True,True,
7.2.0,DC-C,Acetone,R134a,exploratory,baseline,234.95,101.062,234.95000903114976,101.06196658495134,4692416.5561745,4059276.3737910665,178.5,169.85,150.0,25.0,84.95000903114976,76.06196658495134,True,True,
7.2.0,DC-C,Acetone,R152A,exploratory,baseline,234.95,113.261,234.95000903114976,113.26099777721072,4692416.5561745,4516749.941044954,178.5,154.56,150.0,25.0,84.95000903114976,88.26099777721072,True,True,
7.2.0,DC-C,Acetone,R1234yf,exploratory,exploratory,234.95,94.7,234.95000903114976,94.69998882341457,4692416.5561745,3382244.9422254316,178.5,220.0,150.0,25.0,84.95000903114976,69.69998882341457,True,True,
7.2.0,DC-C,Acetone,R290,exploratory,exploratory,234.95,96.74,234.95000903114976,96.74000895096344,4692416.5561745,4251165.328013042,178.5,85.525,150.0,25.0,84.95000903114976,71.74000895096344,True,True,
