run_id,stage,wp,cfg,fluid_hp,fluid_he,seed,scheduler_status,exit_code,elapsed_s,run_dir,detail
S1_DCB_SRVCHP-SRORC_R600_R1234yf_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R1234yf,42,FINISHED,0,20.9701406955719,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R1234yf_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R600_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R600,42,FINISHED,0,10.508323192596436,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R600_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R245fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R245fa,42,FINISHED,0,11.690449237823486,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R245fa_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R236ea_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R236ea,42,FINISHED,0,13.680009603500366,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R236ea_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R236fa_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R236fa,42,FINISHED,0,14.456989765167236,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R600_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R600,42,FINISHED,0,19.754224061965942,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R600_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R600a_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R600a,42,FINISHED,0,21.396663904190063,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R600a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R245fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R245fa,42,FINISHED,0,18.34852409362793,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R245fa_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R600_R365MFC_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R600,R365MFC,42,FINISHED,0,14.0713210105896,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R600_R365MFC_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R1234ze(E),42,FINISHED,0,12.4684157371521,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R227EA_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R227EA,42,FINISHED,0,14.457580089569092,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R227EA_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R236ea_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R236ea,42,FINISHED,0,31.588738679885864,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R236ea_seed042_20260716T121618Z,
S1_DCB_SBVCHP-SBORC_R601_R134a_seed042_20260716T121618Z,S1,DC-B,SBVCHP_SBORC,R601,R134a,42,FINISHED,0,11.656271696090698,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SBVCHP-SBORC_R601_R134a_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R601_R1234zeE_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R601,R1234ze(E),42,FINISHED,0,20.727192640304565,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R601_R1234zeE_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R236fa_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R236fa,42,FINISHED,0,30.59687304496765,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R236fa_seed042_20260716T121618Z,
S1_DCB_SRVCHP-SRORC_R600_R365MFC_seed042_20260716T121618Z,S1,DC-B,SRVCHP_SRORC,R600,R365MFC,42,FINISHED,0,27.016491174697876,${CBSIM_RUNS_ROOT}/S1_FORMAL/BATCH_S1_20260716T121618Z/runs/S1_DCB_SRVCHP-SRORC_R600_R365MFC_seed042_20260716T121618Z,
