run_id,stage,wp,cfg,fluid_hp,fluid_he,seed,scheduler_status,terminal_status,exit_code,elapsed_s,git_commit,git_dirty,config_sha256,start_time_utc,end_time_utc,evaluation_count,feasible_count,failure_count,pareto_size,completed_generations,stopping_reason,final_normalized_hypervolume,final_hv_relative_improvement,hv_converged,raw_archive_size,front_revalidation_solver_calls,revalidation_quarantined_count,run_dir,manifest_path,detail,canonical_source_batch,supersedes_run_id,supersedes_run_dir,accepted_for_s3,run_manifest_sha256,run_checksums_sha256
S2_DCB_SRVCHP-SRORC_R245fa_R365MFC_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R245fa,R365MFC,42,FINISHED,COMPLETED,0,179.00894212722778,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:33:02Z,2026-07-17T06:35:59Z,7198,6646,552,909,164,hypervolume_converged,0.0952367537906048,0.0041035683653515,True,915,1830,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R245fa_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R245fa_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,cfe961309d3f83dda947227ce9299b39a5225d3302f04926027e55a69b113956,e0ef9f00f0b5b0baa7207418e1e279c96507705f35c087d19e68423e631ef414
S2_DCB_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R365MFC,R236ea,42,FINISHED,COMPLETED,0,619.7806484699249,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:29:03Z,2026-07-17T06:39:21Z,6646,6381,265,1290,150,hypervolume_converged,0.092339960725864,0.0047230759744827,True,1290,2580,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,c0fdbab0f8f18e526ec28d21786d4fe716e516be9e9db4093d517a7ab1f3581e,bdfaab60d717bd186507c094a8387e76801aac62a5a1661e809c2b8b7ae847d3
S2_DCB_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R365MFC,R245fa,42,FINISHED,COMPLETED,0,156.20766925811768,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:37:25Z,2026-07-17T06:39:59Z,6580,5894,686,714,150,hypervolume_converged,0.0859738960578729,0.0018661081471768,True,714,1428,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,e7d2027d13ab097fd3f912bbca9356b65c8c7710218431479bc132a4937b1e65,d453666613d682839ea9dc659eacb3c5cf0105231ac693438348b0b95fc908d3
S2_DCB_SRVCHP-SRORC_R365MFC_R365MFC_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R365MFC,R365MFC,42,FINISHED,COMPLETED,0,160.89236426353455,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:24:32Z,2026-07-17T06:27:11Z,6612,6294,318,952,150,hypervolume_converged,0.0986758455935796,0.0035241851866703,True,952,1904,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,7af7598337fdc0698f6a23a6d3aa78f7bee2f37ad662cd613562ee4a41235fef,26e33e10fad1006344162109b48b5d60f71652cab923e506540935b14b330a72
S2_DCB_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R365MFC,R600,42,FINISHED,COMPLETED,0,193.40207695961,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:39:23Z,2026-07-17T06:42:34Z,7340,6546,794,1167,167,hypervolume_converged,0.0922371862798385,0.0043828326079652,True,1167,2334,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R365MFC_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,df3a54ba5b5343a2d2ff6e40e4d94e9bbabddb302c7cde6850d8481f32f7d274,06b4354b142de6fa920cb218966252348c7e9cb89659f8a2093747da4c714804
S2_DCB_SRVCHP-SRORC_R600_R1234zeE_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R600,R1234ze(E),42,FINISHED,COMPLETED,0,988.4869148731232,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:57:02Z,2026-07-17T07:13:28Z,7403,5145,2258,656,168,hypervolume_converged,0.0744756455653419,0.0044592624515941,True,656,1312,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R1234zeE_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R1234zeE_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,a6022625b34ad843049750ec70d8fc39548d019a91c5fe336891dcd131a7b2aa,0237e1fae545dbe6bf0a234e131cef34896dea034f52efe99797a93bfb8d0e5c
S2_DCB_SRVCHP-SRORC_R600_R227EA_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R600,R227EA,42,FINISHED,COMPLETED,0,452.4927501678467,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:48:40Z,2026-07-17T06:56:11Z,7958,5923,2035,548,181,hypervolume_converged,0.0794322092654867,0.0033323780195766,True,553,1106,5,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,481a524860d8bc2777ae38ffaa26d9013852e273507d3c17c1fe31f47969a9a2,1005580ba144d42290493ab00fee198d028ff8aeb64ad87b09fd6144385a0737
S2_DCB_SRVCHP-SRORC_R600_R236ea_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R600,R236ea,42,FINISHED,COMPLETED,0,571.4317991733551,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:35:53Z,2026-07-17T06:45:22Z,6557,6256,301,760,150,hypervolume_converged,0.090547826378325,0.0040934649015177,True,760,1520,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,8c0174ec2c99121c918008ce4a4656a3443ad8d1547b18f6838ee06a760bf513,88a9edd2124a552ec46a36bc298f9e0c41f04e272e9f36598d895cc839eb13d4
S2_DCB_SRVCHP-SRORC_R600_R245fa_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R600,R245fa,42,FINISHED,COMPLETED,0,163.85956120491028,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:47:26Z,2026-07-17T06:50:08Z,6600,5911,689,729,150,hypervolume_converged,0.0881881466982479,0.0027386199654638,True,729,1458,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,77fd24aab87f300d24da03c17aaae48fefdf6f571449b1fb36330051d3e285ad,471d2031a3342118827c045b44d5e9e5cb810f60b0e60fa8d0c73eace2c899ae
S2_DCB_SRVCHP-SRORC_R600_R365MFC_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R600,R365MFC,42,FINISHED,COMPLETED,0,182.77003860473636,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:27:43Z,2026-07-17T06:30:43Z,7499,6960,539,1027,171,hypervolume_converged,0.0955223599937778,0.0046608996951111,True,1027,2054,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R600_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,dd259ed6113c5b8a427b609c0aa535709af2c7fbc8f10867a08cec0fecbfb220,f67fa317fb817559207aa651389a8c7edcd3a4142fc3cca846c03bde278d89de
S2_DCB_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601,R236ea,42,FINISHED,COMPLETED,0,548.753858089447,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:29:52Z,2026-07-17T06:38:59Z,6636,6238,398,1215,150,hypervolume_converged,0.0947477387066224,0.0040987475318816,True,1215,2430,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,6a4d2a3fca085efcb49a288d92bdfbb20d77c745c15602209ead4faca0dd88f9,521de857878be4c4ba2ba03db8557330650d7eabef404ee1de0bb0844fab68ea
S2_DCB_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601,R245fa,42,FINISHED,COMPLETED,0,190.8583481311798,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:39:43Z,2026-07-17T06:42:51Z,7738,7015,723,992,176,hypervolume_converged,0.0937872861432779,0.0048641764311371,True,992,1984,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,afafc893eac30e294db56648fcd18de4be0ed5bec64c1af8c6931b82f2ef79a6,0605e991a499c7ce44a958d974f7196d6adaadf5f5d8642c246f642d871fdaa0
S2_DCB_SRVCHP-SRORC_R601_R365MFC_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601,R365MFC,42,FINISHED,COMPLETED,0,198.8154141902924,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:25:44Z,2026-07-17T06:29:01Z,7976,7427,549,1313,181,hypervolume_converged,0.1002942901244697,0.0037291015102837,True,1313,2626,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,1d6b3d9cca3bda56e82796dc546b11b96aa88d7024b8c53833b5c97599ee0b99,7bf6b128b7e1867ba34e4076e9c9195d4d961be7552f027412d991b36ebc87a6
S2_DCB_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601,R600,42,FINISHED,COMPLETED,0,167.47198820114136,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:42:37Z,2026-07-17T06:45:22Z,6594,5733,861,937,150,hypervolume_converged,0.0944155518853087,0.0033127346254271,True,937,1874,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,08f1995a6d399407acb4b20cd3e68fc06a67b71c5224920b0a9f266e866ca377,eb8849778727dfc8aedf7d6151c0d2618d8542db6eb8ba569c4b97244cd6c5ca
S2_DCB_SRVCHP-SRORC_R601a_R227EA_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601a,R227EA,42,FINISHED,COMPLETED,0,394.33406114578247,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:52:57Z,2026-07-17T06:59:30Z,6723,4788,1935,362,153,hypervolume_converged,0.0808515253645525,0.0045946267585379,True,366,732,4,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R227EA_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R227EA_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,b69e9832573683f388048cd45e54c0e314eca58479d4aa826dea9ab885e5d23f,86c4672cc5c2b6d9d1a392a000a7abdc6f9243af737bf7f86fc0198372586985
S2_DCB_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601a,R236ea,42,FINISHED,COMPLETED,0,634.6746530532837,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:33:47Z,2026-07-17T06:44:20Z,6562,6184,378,1188,150,hypervolume_converged,0.0936715101483786,0.0023990743061309,True,1188,2376,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,40371931a2a2126d88a3e69cceb23ca62b81869d30de1c17e56287669e57c40e,b167ced9df6f1ae0668c10766ddc2413e21ea8c18ececa47b6658dceded02da8
S2_DCB_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601a,R245fa,42,FINISHED,COMPLETED,0,242.6745641231537,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:45:24Z,2026-07-17T06:49:25Z,10271,9082,1189,1057,233,hypervolume_converged,0.0934129411831179,0.0039212622496007,True,1057,2114,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,a8a7ed87c4b0bc3cef3ca06a4222a6adc55887182841ec78b55ef1c47763d793,6324c6309dc86c0f9dc01d2ceb20e8153be7a6467e1192fe16ab5c2a8ad28e52
S2_DCB_SRVCHP-SRORC_R601a_R365MFC_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601a,R365MFC,42,FINISHED,COMPLETED,0,192.79470252990723,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:26:21Z,2026-07-17T06:29:32Z,8179,7641,538,1029,186,hypervolume_converged,0.0996133061762512,0.0043844100232993,True,1029,2058,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R365MFC_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R365MFC_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,8399f812645633358d482e5812ce8a36b700b74822b6eaecc1b55333f670141f,cbefea802c8ed03bc8b202f96282d3e3dcb990112758f25f523ce01aeb6eca34
S2_DCB_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z,S2,DC-B,SRVCHP_SRORC,R601a,R600,42,FINISHED,COMPLETED,0,175.42255878448486,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T06:45:48Z,2026-07-17T06:48:42Z,6651,5941,710,986,150,hypervolume_converged,0.0920916055863021,0.0021580037125351,True,986,1972,0,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCB_SRVCHP-SRORC_R601a_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,ccf2331ec678559642cbd2907fc377567ea71f73cd3f19ef52ceb4effdacb12d,d35c0ac81071be7f7f9c8f397cb1613c819b54b9263fab15d3f238e76d07c9cf
S2_DCC_SBVCHP-SBORC_Acetone_R152A_seed042_20260720T015713Z,S2,DC-C,SBVCHP_SBORC,Acetone,R152A,42,FINISHED,COMPLETED,0,321.9121072292328,589248125341b2e1423dab07202f6bc07341eaca,False,49418e798ebfc964ab321e3e4599358f303696cdc781e0a2c4e7f8bff877f183,2026-07-20T01:57:15Z,2026-07-20T02:02:35Z,16135,10253,5882,1178,369,hypervolume_converged,0.0706217317044192,0.0042096146132793,True,1186,2372,3,${CBSIM_RUNS_ROOT}/S2_EXTENSION/BATCH_S2_20260720T015713Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R152A_seed042_20260720T015713Z,${CBSIM_RUNS_ROOT}/S2_EXTENSION/BATCH_S2_20260720T015713Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R152A_seed042_20260720T015713Z/metadata/manifest.json,,BATCH_S2_20260720T015713Z,S2_DCC_SBVCHP-SBORC_Acetone_R152A_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R152A_seed042_20260717T060425Z,True,2b9505ad3c63a2fa0c8640ee5e2c60b5aeec4aec2ac642ff4259cb35cac86676,9a7b5c46ab516756d30293cb28bcfb08a7a590decbebe04b018545e41e15817f
S2_DCC_SBVCHP-SBORC_Acetone_R236ea_seed042_20260717T060425Z,S2,DC-C,SBVCHP_SBORC,Acetone,R236ea,42,FINISHED,COMPLETED,0,229.47245383262637,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T07:16:45Z,2026-07-17T07:20:32Z,8048,7456,592,1369,184,hypervolume_converged,0.1518035608119144,0.0040525239835293,True,1372,2744,3,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R236ea_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R236ea_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,41dcb0dcae4e838ede39b96dd1bef579bd13a3c8232d8072ecdf13d30a974fb0,4ede3bca85c5837438e8ade6ee4184d501852f5198eaf854e53a9178587ad156
S2_DCC_SBVCHP-SBORC_Acetone_R236fa_seed042_20260717T060425Z,S2,DC-C,SBVCHP_SBORC,Acetone,R236fa,42,FINISHED,COMPLETED,0,239.97543001174927,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T07:20:34Z,2026-07-17T07:24:32Z,9015,8516,499,1529,205,hypervolume_converged,0.148764806863534,0.0031775850053209,True,1540,3080,9,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R236fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R236fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,72439d42aa708dd03301c5356e862deeb7cf10b365f3ed4a474c5c4ec0292ecd,46714c763876c1d063272bc3541d480a31a693ee56a9165a512790cc4bfa6a3a
S2_DCC_SBVCHP-SBORC_Acetone_R245fa_seed042_20260717T060425Z,S2,DC-C,SBVCHP_SBORC,Acetone,R245fa,42,FINISHED,COMPLETED,0,325.1648905277252,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T07:18:39Z,2026-07-17T07:24:02Z,11322,10074,1248,1678,258,hypervolume_converged,0.1616202987827674,0.0041604994347168,True,1705,3410,23,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R245fa_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R245fa_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,3001d7c608043f1abb953e23ba2a3cfb5d9edcfac1761ffd8f5a7ac18b1607e8,186463de8a2ebd19939e0bb8a48700f65df05426f46ef9303f6f8bdd690ca95a
S2_DCC_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z,S2,DC-C,SBVCHP_SBORC,Acetone,R600,42,FINISHED,COMPLETED,0,226.92838764190677,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T07:17:34Z,2026-07-17T07:21:19Z,7735,7269,466,1324,176,hypervolume_converged,0.1567691164968213,0.0041476964034837,True,1333,2666,7,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R600_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,957d8ab37d29cca06a0f67c298965253a56f5a01e21718613ba3b2197408d03e,d7a90fbb52f23b71bb04f35161731813adc5e3a2379f01134646be6b8b18b098
S2_DCC_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z,S2,DC-C,SBVCHP_SBORC,Acetone,R600a,42,FINISHED,COMPLETED,0,219.85471272468567,28632b8eecf359a056ddde69e35ae7338cf31be5,False,58316595e50d4ab2d69d17ea45335b5ce247feb742f7b2fedb72bb2959ea62b0,2026-07-17T07:20:10Z,2026-07-17T07:23:47Z,7479,6877,602,1227,169,hypervolume_converged,0.1542398698279164,0.0045315385894311,True,1236,2472,5,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z,${CBSIM_RUNS_ROOT}/S2_FORMAL/BATCH_S2_20260717T060425Z/runs/S2_DCC_SBVCHP-SBORC_Acetone_R600a_seed042_20260717T060425Z/metadata/manifest.json,,BATCH_S2_20260717T060425Z,,,True,35e66eff08eea0aa78358e6a914965e8f6eb0880290ca4816a19c93d2056e829,939f77e08936af812dc117b7c98f8b17331ca1e2ce2da8d2376c67142f04e9db
